model,n,n_neurons,k,is_lowrank,per_step_ms,speedup_vs_dense,matvec_per_step_ms,matvec_speedup,max_abs_err_r_max,mean_abs_err_r_max,max_pos_err,mean_pos_err,rmse_r,relerr_conn,captured_energy
CANN2D,32,1024,1,1,0.007665716111660004,1.0109342728708541,0.0004077097401022911,64.34316715207584,7.426133379340172e-06,3.747756636585109e-06,0.003437749846673024,0.002685160725034496,1.449529008823447e-06,1.047961711883545,0.08703567832708359
CANN2D,32,1024,2,1,0.007333233952522278,1.0567691135382271,0.0008508376777172089,30.832362792530486,8.400296792387962e-06,4.177011305728229e-06,0.003669009603660934,0.002668861814678924,1.4186961152518052e-06,1.082955002784729,0.15379412472248077
CANN2D,32,1024,4,1,0.007167458534240723,1.0812110187110187,0.0007622875273227692,34.41396456933415,8.398666977882385e-06,4.175885806034785e-06,0.003669559712105189,0.0026873329812100127,1.421360479980649e-06,1.1361088752746582,0.28101956844329834
CANN2D,32,1024,8,1,0.007375143468379974,1.050763985351686,0.000765826553106308,34.25493129028335,8.647097274661064e-06,4.0643867578182835e-06,0.0045062177651143875,0.0028017995149808243,1.4582652738681645e-06,1.22176992893219,0.4854511618614197
CANN2D,32,1024,16,1,0.007375143468379974,1.050763985351686,0.0014795875176787376,17.7301684716072,8.702976629137993e-06,4.0563363654655404e-06,0.004359140512102256,0.002840727939545786,1.4807449133513728e-06,1.313123345375061,0.7183515429496765
CANN2D,32,1024,32,1,0.00841636210680008,0.9207701670908487,0.0028710486367344856,9.137196640029325,8.89296643435955e-06,3.725748911165283e-06,0.004366688592716738,0.0028390266283516343,1.5121055412237183e-06,1.388866662979126,0.9201074838638306
CANN2D,32,1024,64,1,0.006750226020812988,1.148040838852097,0.005752081051468849,4.560668690548472,8.0084428191185e-06,3.362858024047455e-06,0.0043730167971988785,0.002843073519530668,1.5330472251662286e-06,1.415116786956787,0.9939583539962769
CANN2D,32,1024,128,1,0.007124617695808411,1.0877124183006537,0.011931252665817738,2.198707603610467,8.070375770330429e-06,3.3778080705815228e-06,0.004373420118105008,0.0028434249013484935,1.5341491916842642e-06,1.4172202348709106,0.9999592304229736
CANN2D,64,4096,-1,0,0.008082948625087738,1.0,0.7941408362239599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CANN2D,64,4096,1,1,0.019583851099014282,0.4127354004184896,0.0008864607661962509,895.8555939611065,1.2253876775503159e-06,6.558652785315644e-07,0.004010694104296676,0.003337060747222775,4.049698247854394e-07,1.0420012474060059,0.08118289709091187
CANN2D,64,4096,2,1,0.007417052984237671,1.089779005524862,0.0032806256785988808,242.0699323926309,1.1986121535301208e-06,6.773977929697139e-07,0.004197236056652334,0.0032868964732868967,4.0424330904897943e-07,1.0741790533065796,0.1453482210636139
CANN2D,64,4096,4,1,0.007582828402519226,1.065954310980103,0.0027449987828731537,289.3046223476803,1.207459717988968e-06,6.818713131906406e-07,0.004152697268934435,0.0032442260792965674,4.031036837659485e-07,1.1299396753311157,0.270079642534256
CANN2D,64,4096,8,1,0.008500181138515472,0.9509148679741427,0.0034529203549027443,229.99106686500096,1.2284144759178162e-06,6.979331601542071e-07,0.003958015090003817,0.0032776019531047945,4.0010272073232045e-07,1.2196979522705078,0.4771011769771576
CANN2D,64,4096,16,1,0.008165836334228516,0.9898494525547445,0.005845837295055389,135.8472355868802,1.2042000889778137e-06,6.809111710026627e-07,0.004015093587720275,0.0032895860625233118,4.03771394985597e-07,1.313307523727417,0.7105357050895691
CANN2D,64,4096,32,1,0.0074999406933784485,1.0777350055879797,0.011314796283841133,70.18604810040522,1.234875526279211e-06,6.759082111784664e-07,0.004014098493283244,0.0032898631695481226,4.0441207715957717e-07,1.3892796039581299,0.917641818523407
CANN2D,64,4096,64,1,0.007292255759239197,1.1084291187739463,0.024049170315265656,33.02154817872716,1.2799864634871483e-06,6.739571176694881e-07,0.004015394444465257,0.003289033448253602,4.0411518398286717e-07,1.4161361455917358,0.9937720894813538
CANN2D,64,4096,128,1,0.007375143468379974,1.095971713600202,0.04956707824021578,16.021538174498275,1.2497766874730587e-06,6.713564175697684e-07,0.004014293240906673,0.0032889038962903164,4.040096541757521e-07,1.4183019399642944,0.9999579191207886
